case_id,pool,engine,row_id,denominator_id,method_id,route_id,generated_sql_path,selected_rules_path,retrieval_trace_path,prompt_path,raw_response_path,token_cost_provider_path,environment_snapshot_path,row_run_metadata_path,supported_non_success_statuses,row_presence_rule,claim_boundary
CONS_0011,consistency,pg,CONS_0011:pg,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/CONS_0011/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0011/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0011/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/CONS_0011/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/CONS_0011/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0011/pg/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0011/pg/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0011/pg/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
CONS_0011,consistency,mysql,CONS_0011:mysql,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/CONS_0011/mysql/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0011/mysql/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0011/mysql/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/CONS_0011/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/CONS_0011/mysql/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0011/mysql/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0011/mysql/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0011/mysql/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
CONS_0011,consistency,spark,CONS_0011:spark,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/CONS_0011/spark/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0011/spark/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0011/spark/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/CONS_0011/spark/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/CONS_0011/spark/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0011/spark/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0011/spark/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0011/spark/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
CONS_0012,consistency,pg,CONS_0012:pg,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/CONS_0012/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0012/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0012/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/CONS_0012/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/CONS_0012/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0012/pg/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0012/pg/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0012/pg/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
CONS_0012,consistency,mysql,CONS_0012:mysql,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/CONS_0012/mysql/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0012/mysql/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0012/mysql/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/CONS_0012/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/CONS_0012/mysql/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0012/mysql/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0012/mysql/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0012/mysql/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
CONS_0012,consistency,spark,CONS_0012:spark,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/CONS_0012/spark/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0012/spark/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0012/spark/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/CONS_0012/spark/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/CONS_0012/spark/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0012/spark/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0012/spark/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0012/spark/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
CONS_0024,consistency,pg,CONS_0024:pg,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/CONS_0024/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0024/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0024/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/CONS_0024/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/CONS_0024/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0024/pg/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0024/pg/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0024/pg/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
CONS_0024,consistency,mysql,CONS_0024:mysql,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/CONS_0024/mysql/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0024/mysql/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0024/mysql/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/CONS_0024/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/CONS_0024/mysql/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0024/mysql/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0024/mysql/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0024/mysql/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
CONS_0024,consistency,spark,CONS_0024:spark,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/CONS_0024/spark/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0024/spark/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0024/spark/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/CONS_0024/spark/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/CONS_0024/spark/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0024/spark/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0024/spark/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0024/spark/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
CONS_0036,consistency,pg,CONS_0036:pg,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/CONS_0036/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0036/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0036/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/CONS_0036/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/CONS_0036/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0036/pg/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0036/pg/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0036/pg/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
CONS_0036,consistency,mysql,CONS_0036:mysql,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/CONS_0036/mysql/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0036/mysql/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0036/mysql/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/CONS_0036/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/CONS_0036/mysql/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0036/mysql/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0036/mysql/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0036/mysql/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
CONS_0036,consistency,spark,CONS_0036:spark,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/CONS_0036/spark/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0036/spark/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0036/spark/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/CONS_0036/spark/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/CONS_0036/spark/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0036/spark/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0036/spark/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0036/spark/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
CONS_0037,consistency,pg,CONS_0037:pg,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/CONS_0037/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0037/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0037/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/CONS_0037/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/CONS_0037/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0037/pg/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0037/pg/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0037/pg/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
CONS_0037,consistency,mysql,CONS_0037:mysql,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/CONS_0037/mysql/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0037/mysql/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0037/mysql/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/CONS_0037/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/CONS_0037/mysql/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0037/mysql/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0037/mysql/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0037/mysql/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
CONS_0037,consistency,spark,CONS_0037:spark,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/CONS_0037/spark/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0037/spark/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/CONS_0037/spark/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/CONS_0037/spark/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/CONS_0037/spark/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0037/spark/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0037/spark/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/CONS_0037/spark/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PORT_0003,portability,pg,PORT_0003:pg,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0003/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PORT_0003/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PORT_0003/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PORT_0003/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PORT_0003/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PORT_0003/pg/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PORT_0003/pg/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PORT_0003/pg/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PORT_0003,portability,mysql,PORT_0003:mysql,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0003/mysql/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PORT_0003/mysql/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PORT_0003/mysql/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PORT_0003/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PORT_0003/mysql/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PORT_0003/mysql/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PORT_0003/mysql/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PORT_0003/mysql/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PORT_0003,portability,spark,PORT_0003:spark,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0003/spark/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PORT_0003/spark/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PORT_0003/spark/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PORT_0003/spark/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PORT_0003/spark/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PORT_0003/spark/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PORT_0003/spark/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PORT_0003/spark/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PORT_0004,portability,pg,PORT_0004:pg,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0004/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PORT_0004/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PORT_0004/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PORT_0004/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PORT_0004/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PORT_0004/pg/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PORT_0004/pg/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PORT_0004/pg/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PORT_0004,portability,mysql,PORT_0004:mysql,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0004/mysql/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PORT_0004/mysql/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PORT_0004/mysql/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PORT_0004/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PORT_0004/mysql/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PORT_0004/mysql/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PORT_0004/mysql/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PORT_0004/mysql/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
