method_id,route_id,case_id,pool,engine,source_runtime_ms,rewrite_runtime_ms,speedup_ratio,timing_success,exact_match,timing_row_type,source_artifact,notes
calcite_hep,calcite_hep_fail_closed_120,PERF_0013,PERF,mysql,204.722026945,203.779428964,1.00462557965,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; bounded recovery canary exact row
calcite_hep,calcite_hep_fail_closed_120,PERF_0013,PERF,pg,494.085395942,494.44167898,0.999279423532,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0013,PERF,spark,339.208449004,351.600253023,0.964755986628,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0017,PERF,mysql,171.815064037,172.75980406,0.994531482438,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; bounded recovery canary exact row
calcite_hep,calcite_hep_fail_closed_120,PERF_0017,PERF,pg,383.310241974,384.568840964,0.996727246579,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0017,PERF,spark,256.520151044,264.180822065,0.971002168284,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0019,PERF,mysql,133.37807206,132.802423905,1.00433462085,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; bounded recovery canary exact row
calcite_hep,calcite_hep_fail_closed_120,PERF_0019,PERF,pg,375.745633035,379.029882024,0.991335118562,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0019,PERF,spark,191.969842999,191.605083062,1.001903707,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0024,PERF,mysql,189.650739077,188.228953979,1.00755348775,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0024,PERF,pg,494.004660053,382.371675107,1.29194888694,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0024,PERF,spark,324.043371947,334.5435909,0.968613301113,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0033,PERF,mysql,153.119154042,152.421180974,1.00457923934,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0033,PERF,pg,493.577872054,488.604079001,1.01017959789,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0033,PERF,spark,199.26730101,211.830109009,0.940693945457,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0034,PERF,mysql,204.893333022,217.570534092,0.941732913775,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0034,PERF,pg,485.582340974,486.470883945,0.998173491981,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0034,PERF,spark,400.282631977,417.181836907,0.959491992617,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0035,PERF,mysql,175.479935948,178.288519965,0.98424697217,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; PERF_0035 bounded recovery exact row
calcite_hep,calcite_hep_fail_closed_120,PERF_0035,PERF,pg,416.489031049,383.747593965,1.0853202407,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; PERF_0035 bounded recovery exact row
calcite_hep,calcite_hep_fail_closed_120,PERF_0035,PERF,spark,379.07350203,442.047797958,0.857539623048,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; PERF_0035 bounded recovery exact row
calcite_hep,calcite_hep_fail_closed_120,PERF_0052,PERF,mysql,176.600466017,175.68788107,1.00519435342,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0052,PERF,pg,385.45159495,483.318725019,0.797510162543,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0052,PERF,spark,286.178681999,277.753520058,1.03033323192,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0054,PERF,mysql,155.103541911,152.381372987,1.01786418425,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0054,PERF,pg,381.581732072,499.788722023,0.763486079732,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0054,PERF,spark,202.758245054,205.970520037,0.984404200257,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0056,PERF,mysql,236.37358204,230.663701892,1.02475413384,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0056,PERF,pg,501.893460052,389.336975059,1.28909785662,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0056,PERF,spark,1265.28440393,1256.61819591,1.00689645275,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0062,PERF,mysql,202.257151017,207.320537069,0.97557701652,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; round-3c numeric-scale recovery exact row
calcite_hep,calcite_hep_fail_closed_120,PERF_0062,PERF,pg,481.07629898,391.942572081,1.22741527266,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; round-4b recovery exact row
calcite_hep,calcite_hep_fail_closed_120,PERF_0062,PERF,spark,330.709888018,349.033841048,0.947500927201,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; round-4b recovery exact row
calcite_hep,calcite_hep_fail_closed_120,PERF_0077,PERF,mysql,184.015510022,185.669281054,0.991092920578,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0077,PERF,pg,387.571263011,383.888032986,1.00959454244,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0077,PERF,spark,501.065040007,493.877487024,1.01455331164,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; bounded recovery canary exact row
calcite_hep,calcite_hep_fail_closed_120,PERF_0082,PERF,mysql,203.387566027,205.234022113,0.99100316767,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0082,PERF,pg,387.037078966,502.524637966,0.770185279935,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0082,PERF,spark,508.371462929,506.978168036,1.0027482345,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PORT_0024,PORT,mysql,121.146793943,115.859511076,1.04563529414,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PORT_0024,PORT,spark,84.0390969533,84.4055340858,0.995658612478,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
direct_llm,direct_llm_execute_repair_1shot,LONGTAIL_0023,LONGTAIL,pg,381.95687998086214,485.0368299521506,0.7874801590191463,true,true,repair_new_exact_row,reports/evaluation/common_core_v0/runs/direct_llm_execute_repair_1shot_01/repair_timing_event_long.csv,warmup=1; repeat=3
direct_llm,direct_llm_execute_repair_1shot,PERF_0019,PERF,pg,497.5255950121209,379.29199601057917,1.3117218402843491,true,true,repair_new_exact_row,reports/evaluation/common_core_v0/runs/direct_llm_execute_repair_1shot_01/repair_timing_event_long.csv,warmup=1; repeat=3
direct_llm,direct_llm_execute_repair_1shot,NA_not_retained,NA_not_retained,same_engine_pg_mysql_spark,NA_not_retained,NA_not_retained,NA_not_retained,summary_only,summary_only,route_summary_only,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,Final 96-row repair timing slice is mixed-source: 94 inherited original exact-timed rows plus 2 retained repair_new_exact_row entries; no standalone 96-row route-local per-case timing array is retained.
r_bot,r_bot_same_engine_rewrite,NA_not_retained,NA_not_retained,bounded_pg_only,NA_not_retained,NA_not_retained,NA_not_retained,summary_only,summary_only,route_summary_only,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,Only bounded PG15 route-level timing summary is retained in Table 6; no per-case timing array is emitted here.
sqlglot,sqlglot_combined_same_engine_240,NA_not_retained,NA_not_retained,aggregate_two_route_family_view,NA_not_retained,NA_not_retained,NA_not_retained,summary_only,summary_only,route_summary_only,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,Combined SQLGlot 240 view is an aggregate route-family timing summary only; no denominator-compatible per-case timing array is retained.
