row_id,method_id,route_id,case_id,engine,backfill_scope,source_sql_artifact,candidate_sql_artifact,schema_artifact,witness_artifact,workspace,notes
sqlglot_optimize_same_dialect__CONS_0010__mysql,sqlglot,sqlglot_optimize_same_dialect,CONS_0010,mysql,optimize_reconstructed_56,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/mysql/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/mysql/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/mysql/sqlglot_optimize_same_dialect/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0010/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0010/mysql/sqlglot_optimize_same_dialect/optimize_reconstructed_56,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0024__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0024,mysql,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0024/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0024/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0024__pg,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0024,pg,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0024/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0024__spark,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0024,spark,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0024/validation/spark_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0024/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0011__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0011,mysql,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0011/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0011/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0011__pg,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0011,pg,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0011/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0011__spark,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0011,spark,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0011/validation/spark_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0011/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0012__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0012,mysql,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0012/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0012/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0012__pg,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0012,pg,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0012/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0012/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0012__spark,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0012,spark,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0012/validation/spark_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0012/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0013__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0013,mysql,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0013/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0013/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0013/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0013/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0013/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0013__pg,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0013,pg,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0013/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0013/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0013/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0013/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0013/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0013__spark,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0013,spark,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0013/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0013/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0013/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0013/validation/spark_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0013/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0022__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0022,mysql,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0022/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0022/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0022/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0022/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0022/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0022__pg,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0022,pg,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0022/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0022/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0022/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0022/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0022/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0022__spark,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0022,spark,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0022/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0022/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0022/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0022/validation/spark_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0022/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0023__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0023,mysql,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0023/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0023/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0023/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0023/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0023/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0023__pg,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0023,pg,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0023/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0023/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0023/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0023/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0023/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0023__spark,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0023,spark,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0023/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0023/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0023/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0023/validation/spark_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0023/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0024__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0024,mysql,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0024/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0024/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0024__pg,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0024,pg,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0024/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0024/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__LONGTAIL_0024__spark,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0024,spark,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/LONGTAIL/LONGTAIL_0024/validation/spark_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0024/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__PERF_0006__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0006,mysql,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PERF/PERF_0006/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0006/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__PERF_0006__pg,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0006,pg,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PERF/PERF_0006/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0006/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__PERF_0006__spark,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0006,spark,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PERF/PERF_0006/validation/spark_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0006/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__PERF_0008__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0008,mysql,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PERF/PERF_0008/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0008/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__PERF_0008__pg,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0008,pg,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PERF/PERF_0008/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0008/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
