selected_order,candidate_id,case_id,pool,engine,method_id,route_id,outcome_type_hint,retained_speedup,source_sql_artifact,rewrite_sql_artifact,schema_artifact,witness_data_artifact,exact_evidence_artifact,timing_source_artifact,normalized_tags,tag_families_present,selected_status,notes
64,sqlglot__sqlglot_transpile_same_dialect_noop__LONGTAIL_0011__pg,LONGTAIL_0011,longtail,pg,sqlglot,sqlglot_transpile_same_dialect_noop,speedup,1.064239255406043,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0011/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:subquery|plan_operator:present:window|rewrite_opportunity:primary:expression_simplification|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:cte|sql_feature:primary:window_function|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:realistic_query_style,plan_operator|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
65,sqlglot__sqlglot_transpile_same_dialect_noop__LONGTAIL_0012__pg,LONGTAIL_0012,longtail,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,1.0407302481871836,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0012/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0012/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:subquery|plan_operator:present:window|rewrite_opportunity:primary:materialization_strategy|rewrite_opportunity:secondary:aggregation_rewrite|sql_feature:primary:subquery_in_from|sql_feature:primary:window_function|sql_feature:secondary:expression_complexity|sql_feature:secondary:outer_join|workload_realism:case_specific:complex_expression_density|workload_realism:case_specific:result_size_sensitivity|workload_realism:source_inherited:realistic_query_style,plan_operator|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
66,sqlglot__sqlglot_transpile_same_dialect_noop__LONGTAIL_0013__pg,LONGTAIL_0013,longtail,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,0.9510949909231033,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0013/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0013/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0013/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0013/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0013/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:subquery|plan_operator:present:window|rewrite_opportunity:primary:cte_strategy|rewrite_opportunity:secondary:aggregation_rewrite|sql_feature:primary:cte|sql_feature:primary:window_function|sql_feature:secondary:expression_complexity|sql_feature:secondary:outer_join|workload_realism:case_specific:complex_expression_density|workload_realism:case_specific:high_join_count|workload_realism:source_inherited:realistic_query_style,plan_operator|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
67,sqlglot__sqlglot_transpile_same_dialect_noop__LONGTAIL_0022__pg,LONGTAIL_0022,longtail,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,0.9755826032540675,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0022/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0022/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0022/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0022/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0022/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:subquery|portability:suspected:null_semantics_gap|rewrite_opportunity:primary:cte_strategy|rewrite_opportunity:secondary:aggregation_rewrite|sql_feature:primary:cte|sql_feature:primary:outer_join|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:manual_gap_fill_realism|workload_realism:source_inherited:realistic_query_style,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
68,sqlglot__sqlglot_transpile_same_dialect_noop__LONGTAIL_0023__pg,LONGTAIL_0023,longtail,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,0.9848644961501467,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0023/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0023/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0023/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0023/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0023/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:subquery|rewrite_opportunity:primary:cte_strategy|rewrite_opportunity:secondary:aggregation_rewrite|sql_feature:primary:cte|sql_feature:primary:outer_join|sql_feature:secondary:expression_complexity|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:manual_gap_fill_realism|workload_realism:source_inherited:realistic_query_style,plan_operator|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
69,sqlglot__sqlglot_transpile_same_dialect_noop__LONGTAIL_0024__pg,LONGTAIL_0024,longtail,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,0.9809303817724722,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0024/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0024/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:subquery|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:cte_strategy|rewrite_opportunity:secondary:aggregation_rewrite|sql_feature:primary:cte|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:manual_gap_fill_realism|workload_realism:source_inherited:realistic_query_style,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
70,sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0006__pg,PERF_0006,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,1.010096154564987,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/PERF/PERF_0006/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0006/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|portability:suspected:type_semantics_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:materialization_strategy|sql_feature:primary:date_time_function|sql_feature:secondary:expression_complexity|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
71,sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0008__pg,PERF_0008,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,1.0077399804050242,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/PERF/PERF_0008/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0008/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:materialization_strategy|sql_feature:primary:date_time_function|sql_feature:secondary:subquery_in_from|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
72,sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0013__pg,PERF_0013,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,0.9926756687524062,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0013/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0013/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0013/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/PERF/PERF_0013/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0013/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|sql_feature:primary:date_time_function|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
73,sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0017__pg,PERF_0017,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,1.0048860392648316,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0017/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0017/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0017/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/PERF/PERF_0017/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0017/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|sql_feature:primary:date_time_function|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
74,sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0019__pg,PERF_0019,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,1.0258756688968316,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0019/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0019/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0019/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/PERF/PERF_0019/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0019/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:materialization_strategy|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:outer_join|sql_feature:secondary:subquery_in_from|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
75,sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0024__pg,PERF_0024,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,1.028537932866545,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0024/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0024/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0024/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/PERF/PERF_0024/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0024/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:correlated_subquery|sql_feature:primary:date_time_function|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
76,sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0034__pg,PERF_0034,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,0.9808396229032832,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/PERF/PERF_0034/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0034/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:set_op|plan_operator:present:sort|rewrite_opportunity:primary:materialization_strategy|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:cte|sql_feature:primary:set_operation|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
77,sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0035__pg,PERF_0035,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,regression,0.9481751884491643,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/PERF/PERF_0035/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0035/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:window|portability:suspected:type_semantics_gap|rewrite_opportunity:primary:aggregation_rewrite|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:cte|sql_feature:primary:window_function|sql_feature:secondary:expression_complexity|workload_realism:case_specific:complex_expression_density|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
78,sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0052__pg,PERF_0052,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,1.011477209011687,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0052/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0052/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0052/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/PERF/PERF_0052/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0052/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:correlated_subquery|sql_feature:primary:cte|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
79,sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0056__pg,PERF_0056,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,1.017507673464235,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/PERF/PERF_0056/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0056/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:correlated_subquery|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
80,sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0062__pg,PERF_0062,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,0.9670180688916702,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0062/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0062/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0062/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/PERF/PERF_0062/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0062/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
81,sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0077__pg,PERF_0077,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,1.0271109487978078,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/PERF/PERF_0077/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0077/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:filter|plan_operator:present:join|plan_operator:present:scan|rewrite_opportunity:primary:join_reorder|rewrite_opportunity:secondary:predicate_pushdown|workload_realism:source_inherited:classic_analytical_baseline|workload_realism:source_inherited:real_data_correlation,plan_operator|rewrite_opportunity|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
