case_id,pool,source_family,engine,route_id,generation_status,execution_row_status,record_row_status,exit_code,status,failure_class,top_error,stdout_log,stderr_log,caveat
PERF_0054,performance,TPC-DS,mysql,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0054,performance,TPC-DS,mysql,sqlglot_transpile_same_dialect_noop,success,noop_generated,noop_generated,,noop_generated,expected_noop_outcome,Explicit same-dialect no-op row preserved,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; same-dialect transpile no-op output is explicit and not executed in this pass
PERF_0054,performance,TPC-DS,pg,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0054,performance,TPC-DS,pg,sqlglot_transpile_same_dialect_noop,success,noop_generated,noop_generated,,noop_generated,expected_noop_outcome,Explicit same-dialect no-op row preserved,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; same-dialect transpile no-op output is explicit and not executed in this pass
PERF_0054,performance,TPC-DS,spark,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0054,performance,TPC-DS,spark,sqlglot_transpile_same_dialect_noop,success,noop_generated,noop_generated,,noop_generated,expected_noop_outcome,Explicit same-dialect no-op row preserved,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; same-dialect transpile no-op output is explicit and not executed in this pass
PERF_0056,performance,TPC-DS,mysql,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0056__mysql__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0056__mysql__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0056,performance,TPC-DS,mysql,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0056__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0056__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0056,performance,TPC-DS,pg,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0056__pg__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0056__pg__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0056,performance,TPC-DS,pg,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0056__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0056__pg__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0056,performance,TPC-DS,spark,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0056__spark__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0056__spark__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0056,performance,TPC-DS,spark,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0056__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0056__spark__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0062,performance,TPC-DS,mysql,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0062,performance,TPC-DS,mysql,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0062__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0062__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0062,performance,TPC-DS,pg,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0062,performance,TPC-DS,pg,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0062__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0062__pg__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0062,performance,TPC-DS,spark,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0062,performance,TPC-DS,spark,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0062__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0062__spark__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0077,performance,JOB/IMDB,mysql,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0077__mysql__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0077__mysql__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0077,performance,JOB/IMDB,mysql,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0077__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0077__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0077,performance,JOB/IMDB,pg,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0077__pg__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0077__pg__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0077,performance,JOB/IMDB,pg,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0077__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0077__pg__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0077,performance,JOB/IMDB,spark,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,1,executed_failed,engine_dialect_parse_failure,Spark parse syntax error near end of input,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0077__spark__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0077__spark__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0077,performance,JOB/IMDB,spark,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,1,executed_failed,engine_dialect_parse_failure,Spark parse syntax error near end of input,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0077__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0077__spark__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0082,performance,JOB/IMDB,mysql,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0082__mysql__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0082__mysql__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0082,performance,JOB/IMDB,mysql,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0082__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0082__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0082,performance,JOB/IMDB,pg,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0082__pg__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0082__pg__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0082,performance,JOB/IMDB,pg,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0082__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0082__pg__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0082,performance,JOB/IMDB,spark,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0082__spark__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0082__spark__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0082,performance,JOB/IMDB,spark,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0082__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0082__spark__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
