table_id,method_id,route_id,column_name,rendered_value,canonical_full_value,immediate_source_artifact,immediate_source_column_or_field,secondary_validation_artifact,upstream_artifacts,deepest_retained_source,generation_script_or_runner,generation_command,formula_or_extraction_logic,trace_status,generator_status,recompute_status,claim_boundary,notes
Table 12,llm_r2,llm_r2_original_route_bounded_pg9,executed,3 exact + 6 execution failed,3 exact + 6 execution failed,reports/evaluation/common_core_v0/10_HARD_NEGATIVE_FAILURE_ACCOUNTING_V1/candidate_failure_accounting_v1.csv,executed,reports/evaluation/common_core_v0/llm_r2_pg9_bounded_evidence_reconciliation_v1.csv,reports/evaluation/common_core_v0/llm_r2_pg9_bounded_evidence_reconciliation_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/llm_r2_pg9_bounded_evidence_reconciliation_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,scripts/cli.py formal-llmr2-* commands|reports/evaluation/common_core_v0/runs/llm_r2_* retained run directories,not executed; retained path/command only,successful execution returning a result; not ready_after_preflight; Direct LLM repair executed = exact + mismatch = 97 / 96 + 1,traceable_to_artifact_chain,artifact_only_generator_missing,artifact_only_accepted,bounded appendix route only; not tri-engine or main-table comparable.,
Table 12,llm_r2,llm_r2_original_route_bounded_pg9,exact,3,3,reports/evaluation/common_core_v0/10_HARD_NEGATIVE_FAILURE_ACCOUNTING_V1/candidate_failure_accounting_v1.csv,exact,reports/evaluation/common_core_v0/llm_r2_pg9_bounded_evidence_reconciliation_v1.csv,reports/evaluation/common_core_v0/llm_r2_pg9_bounded_evidence_reconciliation_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/llm_r2_pg9_bounded_evidence_reconciliation_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,scripts/cli.py formal-llmr2-* commands|reports/evaluation/common_core_v0/runs/llm_r2_* retained run directories,not executed; retained path/command only,exact/checker-consistent rows,traceable_to_artifact_chain,artifact_only_generator_missing,artifact_only_accepted,bounded appendix route only; not tri-engine or main-table comparable.,
Table 12,llm_r2,llm_r2_original_route_bounded_pg9,timed,0,0,reports/evaluation/common_core_v0/11_TIMING_OBSERVABILITY_V1/speedup_slice_summary_v1.csv,timing_denominator,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,reports/evaluation/common_core_v0/llm_r2_pg9_bounded_evidence_reconciliation_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/llm_r2_pg9_bounded_evidence_reconciliation_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,scripts/cli.py formal-llmr2-* commands|reports/evaluation/common_core_v0/runs/llm_r2_* retained run directories,not executed; retained path/command only,timing_success rows on exact + timing-success subset,traceable_to_static_policy,not_applicable,expected_NA,bounded appendix route only; not tri-engine or main-table comparable.,
Table 12,llm_r2,llm_r2_original_route_bounded_pg9,gm_speedup,NA,NA,reports/evaluation/common_core_v0/11_TIMING_OBSERVABILITY_V1/speedup_slice_summary_v1.csv,gm_speedup,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,reports/evaluation/common_core_v0/llm_r2_pg9_bounded_evidence_reconciliation_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/llm_r2_pg9_bounded_evidence_reconciliation_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,scripts/cli.py formal-llmr2-* commands|reports/evaluation/common_core_v0/runs/llm_r2_* retained run directories,not executed; retained path/command only,GM speedup = exp(mean(log(speedup_ratio))) where speedup_ratio = source_median_runtime / rewrite_median_runtime,traceable_to_static_policy,not_applicable,expected_NA,bounded appendix route only; not tri-engine or main-table comparable.,Expected NA because no retained timing denominator exists for this bounded row.
Table 12,llm_r2,llm_r2_original_route_bounded_pg9,regression_rate_20pct,NA,NA,reports/evaluation/common_core_v0/11_TIMING_OBSERVABILITY_V1/speedup_slice_summary_v1.csv,regression_rate_20pct,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,reports/evaluation/common_core_v0/llm_r2_pg9_bounded_evidence_reconciliation_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/llm_r2_pg9_bounded_evidence_reconciliation_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,scripts/cli.py formal-llmr2-* commands|reports/evaluation/common_core_v0/runs/llm_r2_* retained run directories,not executed; retained path/command only,Regression@20 = count(speedup_ratio < 0.8) / timing_denominator,traceable_to_static_policy,not_applicable,expected_NA,bounded appendix route only; not tri-engine or main-table comparable.,Expected NA because no retained timing denominator exists for this bounded row.
Table 12,llm_r2,llm_r2_original_route_bounded_pg9,placement,bounded appendix,bounded appendix,reports/evaluation/common_core_v0/10_HARD_NEGATIVE_FAILURE_ACCOUNTING_V1/candidate_failure_accounting_v1.csv,placement,reports/evaluation/common_core_v0/llm_r2_pg9_bounded_evidence_reconciliation_v1.csv,reports/evaluation/common_core_v0/llm_r2_pg9_bounded_evidence_reconciliation_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/llm_r2_pg9_bounded_evidence_reconciliation_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,scripts/cli.py formal-llmr2-* commands|reports/evaluation/common_core_v0/runs/llm_r2_* retained run directories,not executed; retained path/command only,paper placement/claim-boundary label from Table 11/table3/candidate_failure/draft target,traceable_to_static_policy,static_policy_no_generator_needed,not_recomputed,bounded appendix route only; not tri-engine or main-table comparable.,
Table 12,llm_r2,llm_r2_recovered_extraction_route_v1,method / route,LLM-R2 recovered,LLM-R2 recovered,reports/evaluation/common_core_v0/10_HARD_NEGATIVE_FAILURE_ACCOUNTING_V1/candidate_failure_accounting_v1.csv,method / route,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,scripts/cli.py formal-llmr2-* commands|reports/evaluation/common_core_v0/runs/llm_r2_recovered_extraction_* retained run directories,not executed; retained path/command only,retained row label/route_id; no metric formula,traceable_to_artifact_chain,local_aggregation_script_not_retained,not_recomputed,bounded appendix route only; recovered extraction is a PG9 recovery audit with a PG6 exact recovered subset and is not a main same-engine route.,PG9 recovery audit with PG6 exact recovered subset; not a standalone PG6 denominator row.
Table 12,llm_r2,llm_r2_recovered_extraction_route_v1,scope,PG9 recovery audit,PG9 recovery audit,reports/evaluation/common_core_v0/10_HARD_NEGATIVE_FAILURE_ACCOUNTING_V1/candidate_failure_accounting_v1.csv,scope,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,scripts/cli.py formal-llmr2-* commands|reports/evaluation/common_core_v0/runs/llm_r2_recovered_extraction_* retained run directories,not executed; retained path/command only,retained engine_scope/track plus draft Table 12 scope label,traceable_to_artifact_chain,local_aggregation_script_not_retained,not_recomputed,bounded appendix route only; recovered extraction is a PG9 recovery audit with a PG6 exact recovered subset and is not a main same-engine route.,PG9 recovery audit with PG6 exact recovered subset; not a standalone PG6 denominator row.
Table 12,llm_r2,llm_r2_recovered_extraction_route_v1,planned,9,9,reports/evaluation/common_core_v0/10_HARD_NEGATIVE_FAILURE_ACCOUNTING_V1/candidate_failure_accounting_v1.csv,planned,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,scripts/cli.py formal-llmr2-* commands|reports/evaluation/common_core_v0/runs/llm_r2_recovered_extraction_* retained run directories,not executed; retained path/command only,planned rows in route denominator,traceable_to_artifact_chain,artifact_only_generator_missing,artifact_only_accepted,bounded appendix route only; recovered extraction is a PG9 recovery audit with a PG6 exact recovered subset and is not a main same-engine route.,PG9 recovery audit with PG6 exact recovered subset; not a standalone PG6 denominator row.
Table 12,llm_r2,llm_r2_recovered_extraction_route_v1,generated_or_ready,9,9,reports/evaluation/common_core_v0/10_HARD_NEGATIVE_FAILURE_ACCOUNTING_V1/candidate_failure_accounting_v1.csv,generated_or_ready,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,scripts/cli.py formal-llmr2-* commands|reports/evaluation/common_core_v0/runs/llm_r2_recovered_extraction_* retained run directories,not executed; retained path/command only,route-specific generated/ready wording; Direct LLM repair keeps preflight-blocked separate from executed,traceable_to_artifact_chain,artifact_only_generator_missing,artifact_only_accepted,bounded appendix route only; recovered extraction is a PG9 recovery audit with a PG6 exact recovered subset and is not a main same-engine route.,PG9 recovery audit with PG6 exact recovered subset; not a standalone PG6 denominator row.
Table 12,llm_r2,llm_r2_recovered_extraction_route_v1,executed,6,6,reports/evaluation/common_core_v0/10_HARD_NEGATIVE_FAILURE_ACCOUNTING_V1/candidate_failure_accounting_v1.csv,executed,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,scripts/cli.py formal-llmr2-* commands|reports/evaluation/common_core_v0/runs/llm_r2_recovered_extraction_* retained run directories,not executed; retained path/command only,successful execution returning a result; not ready_after_preflight; Direct LLM repair executed = exact + mismatch = 97 / 96 + 1,traceable_to_artifact_chain,artifact_only_generator_missing,artifact_only_accepted,bounded appendix route only; recovered extraction is a PG9 recovery audit with a PG6 exact recovered subset and is not a main same-engine route.,PG9 recovery audit with PG6 exact recovered subset; not a standalone PG6 denominator row.
Table 12,llm_r2,llm_r2_recovered_extraction_route_v1,exact,6,6,reports/evaluation/common_core_v0/10_HARD_NEGATIVE_FAILURE_ACCOUNTING_V1/candidate_failure_accounting_v1.csv,exact,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,scripts/cli.py formal-llmr2-* commands|reports/evaluation/common_core_v0/runs/llm_r2_recovered_extraction_* retained run directories,not executed; retained path/command only,exact/checker-consistent rows,traceable_to_artifact_chain,artifact_only_generator_missing,artifact_only_accepted,bounded appendix route only; recovered extraction is a PG9 recovery audit with a PG6 exact recovered subset and is not a main same-engine route.,PG9 recovery audit with PG6 exact recovered subset; not a standalone PG6 denominator row.
Table 12,llm_r2,llm_r2_recovered_extraction_route_v1,timed,0,0,reports/evaluation/common_core_v0/11_TIMING_OBSERVABILITY_V1/speedup_slice_summary_v1.csv,timing_denominator,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,scripts/cli.py formal-llmr2-* commands|reports/evaluation/common_core_v0/runs/llm_r2_recovered_extraction_* retained run directories,not executed; retained path/command only,timing_success rows on exact + timing-success subset,traceable_to_static_policy,not_applicable,expected_NA,bounded appendix route only; recovered extraction is a PG9 recovery audit with a PG6 exact recovered subset and is not a main same-engine route.,PG9 recovery audit with PG6 exact recovered subset; not a standalone PG6 denominator row.
Table 12,llm_r2,llm_r2_recovered_extraction_route_v1,gm_speedup,NA,NA,reports/evaluation/common_core_v0/11_TIMING_OBSERVABILITY_V1/speedup_slice_summary_v1.csv,gm_speedup,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,scripts/cli.py formal-llmr2-* commands|reports/evaluation/common_core_v0/runs/llm_r2_recovered_extraction_* retained run directories,not executed; retained path/command only,GM speedup = exp(mean(log(speedup_ratio))) where speedup_ratio = source_median_runtime / rewrite_median_runtime,traceable_to_static_policy,not_applicable,expected_NA,bounded appendix route only; recovered extraction is a PG9 recovery audit with a PG6 exact recovered subset and is not a main same-engine route.,PG9 recovery audit with PG6 exact recovered subset; not a standalone PG6 denominator row. Expected NA because no retained timing denominator exists for this bounded row.
Table 12,llm_r2,llm_r2_recovered_extraction_route_v1,regression_rate_20pct,NA,NA,reports/evaluation/common_core_v0/11_TIMING_OBSERVABILITY_V1/speedup_slice_summary_v1.csv,regression_rate_20pct,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,scripts/cli.py formal-llmr2-* commands|reports/evaluation/common_core_v0/runs/llm_r2_recovered_extraction_* retained run directories,not executed; retained path/command only,Regression@20 = count(speedup_ratio < 0.8) / timing_denominator,traceable_to_static_policy,not_applicable,expected_NA,bounded appendix route only; recovered extraction is a PG9 recovery audit with a PG6 exact recovered subset and is not a main same-engine route.,PG9 recovery audit with PG6 exact recovered subset; not a standalone PG6 denominator row. Expected NA because no retained timing denominator exists for this bounded row.
Table 12,llm_r2,llm_r2_recovered_extraction_route_v1,placement,PG6 exact recovered subset,PG6 exact recovered subset,reports/evaluation/common_core_v0/10_HARD_NEGATIVE_FAILURE_ACCOUNTING_V1/candidate_failure_accounting_v1.csv,placement,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg6_bounded_evidence_review_v1.csv|reports/evaluation/common_core_v0/llm_r2_recovered_extraction_pg3_failed_rerun_review_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,scripts/cli.py formal-llmr2-* commands|reports/evaluation/common_core_v0/runs/llm_r2_recovered_extraction_* retained run directories,not executed; retained path/command only,paper placement/claim-boundary label from Table 11/table3/candidate_failure/draft target,traceable_to_static_policy,static_policy_no_generator_needed,not_recomputed,bounded appendix route only; recovered extraction is a PG9 recovery audit with a PG6 exact recovered subset and is not a main same-engine route.,PG9 recovery audit with PG6 exact recovered subset; not a standalone PG6 denominator row.
Table 12,learnedrewrite,learnedrewrite_pg10_bounded,method / route,LearnedRewrite,LearnedRewrite,reports/evaluation/common_core_v0/10_HARD_NEGATIVE_FAILURE_ACCOUNTING_V1/candidate_failure_accounting_v1.csv,method / route,reports/evaluation/common_core_v0/prior_methods_pg10_bounded_appendix_v1.md,reports/evaluation/common_core_v0/prior_methods_pg10_bounded_appendix_v1.md|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table11_bounded_pilot_evidence_reuse_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/prior_methods_pg10_bounded_appendix_v1.md|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table11_bounded_pilot_evidence_reuse_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,not_retained_as_executable_runner_for_table12_cell,not executed; retained path/command only,retained row label/route_id; no metric formula,traceable_to_artifact_chain,local_aggregation_script_not_retained,not_recomputed,bounded appendix prior-method evidence only; route id not formally recovered as a main same-engine row.,Bounded PG10 appendix evidence; 8 source-like/no-op rows retained; do not infer executed/timing.
Table 12,learnedrewrite,learnedrewrite_pg10_bounded,scope,PG10 bounded,PG10 bounded,reports/evaluation/common_core_v0/10_HARD_NEGATIVE_FAILURE_ACCOUNTING_V1/candidate_failure_accounting_v1.csv,scope,reports/evaluation/common_core_v0/prior_methods_pg10_bounded_appendix_v1.md,reports/evaluation/common_core_v0/prior_methods_pg10_bounded_appendix_v1.md|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table11_bounded_pilot_evidence_reuse_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/prior_methods_pg10_bounded_appendix_v1.md|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table11_bounded_pilot_evidence_reuse_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,not_retained_as_executable_runner_for_table12_cell,not executed; retained path/command only,retained engine_scope/track plus draft Table 12 scope label,traceable_to_artifact_chain,local_aggregation_script_not_retained,not_recomputed,bounded appendix prior-method evidence only; route id not formally recovered as a main same-engine row.,Bounded PG10 appendix evidence; 8 source-like/no-op rows retained; do not infer executed/timing.
Table 12,learnedrewrite,learnedrewrite_pg10_bounded,planned,10,10,reports/evaluation/common_core_v0/10_HARD_NEGATIVE_FAILURE_ACCOUNTING_V1/candidate_failure_accounting_v1.csv,planned,reports/evaluation/common_core_v0/prior_methods_pg10_bounded_appendix_v1.md,reports/evaluation/common_core_v0/prior_methods_pg10_bounded_appendix_v1.md|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table11_bounded_pilot_evidence_reuse_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/prior_methods_pg10_bounded_appendix_v1.md|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table11_bounded_pilot_evidence_reuse_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,not_retained_as_executable_runner_for_table12_cell,not executed; retained path/command only,planned rows in route denominator,traceable_to_artifact_chain,artifact_only_generator_missing,artifact_only_accepted,bounded appendix prior-method evidence only; route id not formally recovered as a main same-engine row.,Bounded PG10 appendix evidence; 8 source-like/no-op rows retained; do not infer executed/timing.
