run_id,event_id,method_id,method_version,case_id,pool,source_family,task_track,route_id,engine,engine_source,engine_target,git_commit,denominator_id,rewrite_id,rewrite_role,attempt_index,execution_phase,status,failure_bucket,is_denominator_case,is_valid_result,is_speedup_eligible,speedup_exclusion_reason,result_match_status,normalization_policy,baseline_runtime_ms,rewrite_runtime_ms,speedup_ratio,plan_artifact_status,verifier_mode,artifact_path,notes
controls_v0_fresh_source_positive_01,CONS_0024__native_source__spark,controls,fresh_source_positive_01,CONS_0024,consistency,Calcite,control,native_source,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0024/runs/spark/result_check.json,command_failed; fresh_execution; replacement for CONS_0001; human-reviewed consistency candidate; keep not yet admitted until final freeze
controls_v0_fresh_source_positive_01,CONS_0024__human_positive__spark,controls,fresh_source_positive_01,CONS_0024,consistency,Calcite,control,human_positive,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0024/runs/spark/plans/plan_check.json,command_failed; fresh_execution; replacement for CONS_0001; human-reviewed consistency candidate; keep not yet admitted until final freeze
controls_v0_fresh_source_positive_01,CONS_0036__native_source__pg,controls,fresh_source_positive_01,CONS_0036,consistency,VeriEQL,control,native_source,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0036/runs/pg/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0036__human_positive__pg,controls,fresh_source_positive_01,CONS_0036,consistency,VeriEQL,control,human_positive,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0036/runs/pg/plans/plan_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0036__native_source__mysql,controls,fresh_source_positive_01,CONS_0036,consistency,VeriEQL,control,native_source,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0036/runs/mysql/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0036__human_positive__mysql,controls,fresh_source_positive_01,CONS_0036,consistency,VeriEQL,control,human_positive,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0036/runs/mysql/plans/plan_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0036__native_source__spark,controls,fresh_source_positive_01,CONS_0036,consistency,VeriEQL,control,native_source,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0036/runs/spark/result_check.json,command_failed; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0036__human_positive__spark,controls,fresh_source_positive_01,CONS_0036,consistency,VeriEQL,control,human_positive,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0036/runs/spark/plans/plan_check.json,command_failed; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0037__native_source__pg,controls,fresh_source_positive_01,CONS_0037,consistency,VeriEQL,control,native_source,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0037/runs/pg/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0037__human_positive__pg,controls,fresh_source_positive_01,CONS_0037,consistency,VeriEQL,control,human_positive,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0037/runs/pg/plans/plan_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0037__native_source__mysql,controls,fresh_source_positive_01,CONS_0037,consistency,VeriEQL,control,native_source,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0037/runs/mysql/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0037__human_positive__mysql,controls,fresh_source_positive_01,CONS_0037,consistency,VeriEQL,control,human_positive,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0037/runs/mysql/plans/plan_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0037__native_source__spark,controls,fresh_source_positive_01,CONS_0037,consistency,VeriEQL,control,native_source,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0037/runs/spark/result_check.json,command_failed; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0037__human_positive__spark,controls,fresh_source_positive_01,CONS_0037,consistency,VeriEQL,control,human_positive,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0037/runs/spark/plans/plan_check.json,command_failed; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,PORT_0003__native_source__pg,controls,fresh_source_positive_01,PORT_0003,portability,PARROT,control,native_source,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0003/runs/pg/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
controls_v0_fresh_source_positive_01,PORT_0003__human_positive__pg,controls,fresh_source_positive_01,PORT_0003,portability,PARROT,control,human_positive,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,skipped,unsupported,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0003/runs/pg/plans/source.json,not_executed; preflight_skip; missing_dedicated_human_positive_command_caveat_preserved; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
controls_v0_fresh_source_positive_01,PORT_0003__native_source__mysql,controls,fresh_source_positive_01,PORT_0003,portability,PARROT,control,native_source,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0003/runs/mysql/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
controls_v0_fresh_source_positive_01,PORT_0003__human_positive__mysql,controls,fresh_source_positive_01,PORT_0003,portability,PARROT,control,human_positive,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,skipped,unsupported,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0003/runs/mysql/plans/plan_check.json,not_executed; preflight_skip; missing_dedicated_human_positive_command_caveat_preserved; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
controls_v0_fresh_source_positive_01,PORT_0003__native_source__spark,controls,fresh_source_positive_01,PORT_0003,portability,PARROT,control,native_source,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0003/runs/spark/result_check.json,command_failed; fresh_execution; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
controls_v0_fresh_source_positive_01,PORT_0003__human_positive__spark,controls,fresh_source_positive_01,PORT_0003,portability,PARROT,control,human_positive,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,skipped,unsupported,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0003/runs/spark/plans/plan_check.json,not_executed; preflight_skip; missing_dedicated_human_positive_command_caveat_preserved; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
controls_v0_fresh_source_positive_01,PORT_0004__native_source__pg,controls,fresh_source_positive_01,PORT_0004,portability,PARROT,control,native_source,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0004/runs/pg/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
controls_v0_fresh_source_positive_01,PORT_0004__human_positive__pg,controls,fresh_source_positive_01,PORT_0004,portability,PARROT,control,human_positive,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,skipped,unsupported,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0004/runs/pg/plans/plan_check.json,not_executed; preflight_skip; missing_dedicated_human_positive_command_caveat_preserved; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
controls_v0_fresh_source_positive_01,PORT_0004__native_source__mysql,controls,fresh_source_positive_01,PORT_0004,portability,PARROT,control,native_source,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0004/runs/mysql/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
controls_v0_fresh_source_positive_01,PORT_0004__human_positive__mysql,controls,fresh_source_positive_01,PORT_0004,portability,PARROT,control,human_positive,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,skipped,unsupported,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0004/runs/mysql/plans/source.json,not_executed; preflight_skip; missing_dedicated_human_positive_command_caveat_preserved; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
controls_v0_fresh_source_positive_01,PORT_0004__native_source__spark,controls,fresh_source_positive_01,PORT_0004,portability,PARROT,control,native_source,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0004/runs/spark/result_check.json,command_failed; fresh_execution; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
controls_v0_fresh_source_positive_01,PORT_0004__human_positive__spark,controls,fresh_source_positive_01,PORT_0004,portability,PARROT,control,human_positive,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,skipped,unsupported,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0004/runs/spark/plans/plan_check.json,not_executed; preflight_skip; missing_dedicated_human_positive_command_caveat_preserved; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
controls_v0_fresh_source_positive_01,PORT_0005__native_source__pg,controls,fresh_source_positive_01,PORT_0005,portability,PARROT,control,native_source,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0005/runs/pg/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
controls_v0_fresh_source_positive_01,PORT_0005__human_positive__pg,controls,fresh_source_positive_01,PORT_0005,portability,PARROT,control,human_positive,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,skipped,unsupported,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0005/runs/pg/plans/plan_check.json,not_executed; preflight_skip; missing_dedicated_human_positive_command_caveat_preserved; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
controls_v0_fresh_source_positive_01,PORT_0005__native_source__mysql,controls,fresh_source_positive_01,PORT_0005,portability,PARROT,control,native_source,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0005/runs/mysql/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
controls_v0_fresh_source_positive_01,PORT_0005__human_positive__mysql,controls,fresh_source_positive_01,PORT_0005,portability,PARROT,control,human_positive,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,skipped,unsupported,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0005/runs/mysql/plans/plan_check.json,not_executed; preflight_skip; missing_dedicated_human_positive_command_caveat_preserved; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
controls_v0_fresh_source_positive_01,PORT_0005__native_source__spark,controls,fresh_source_positive_01,PORT_0005,portability,PARROT,control,native_source,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0005/runs/spark/result_check.json,command_failed; fresh_execution; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
controls_v0_fresh_source_positive_01,PORT_0005__human_positive__spark,controls,fresh_source_positive_01,PORT_0005,portability,PARROT,control,human_positive,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,skipped,unsupported,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0005/runs/spark/plans/plan_check.json,not_executed; preflight_skip; missing_dedicated_human_positive_command_caveat_preserved; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
controls_v0_fresh_source_positive_01,PORT_0008__native_source__pg,controls,fresh_source_positive_01,PORT_0008,portability,PARROT,control,native_source,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0008/runs/pg/result_check.json,command_failed; stderr_present; fresh_execution; replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze
controls_v0_fresh_source_positive_01,PORT_0008__human_positive__pg,controls,fresh_source_positive_01,PORT_0008,portability,PARROT,control,human_positive,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,missing,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0008/runs/pg/plans/plan_check.json,command_failed; stderr_present; fresh_execution; replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze
controls_v0_fresh_source_positive_01,PORT_0008__native_source__mysql,controls,fresh_source_positive_01,PORT_0008,portability,PARROT,control,native_source,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0008/runs/mysql/result_check.json,command_failed; stderr_present; fresh_execution; replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze
controls_v0_fresh_source_positive_01,PORT_0008__human_positive__mysql,controls,fresh_source_positive_01,PORT_0008,portability,PARROT,control,human_positive,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,missing,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0008/runs/mysql/plans/plan_check.json,command_failed; stderr_present; fresh_execution; replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze
controls_v0_fresh_source_positive_01,PORT_0008__native_source__spark,controls,fresh_source_positive_01,PORT_0008,portability,PARROT,control,native_source,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0008/runs/spark/result_check.json,command_failed; fresh_execution; replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze
controls_v0_fresh_source_positive_01,PORT_0008__human_positive__spark,controls,fresh_source_positive_01,PORT_0008,portability,PARROT,control,human_positive,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,missing,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0008/runs/spark/plans/plan_check.json,command_failed; fresh_execution; replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze
controls_v0_fresh_source_positive_01,PORT_0012__native_source__pg,controls,fresh_source_positive_01,PORT_0012,portability,PARROT,control,native_source,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0012/runs/pg/result_check.json,command_failed; stderr_present; fresh_execution; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
controls_v0_fresh_source_positive_01,PORT_0012__human_positive__pg,controls,fresh_source_positive_01,PORT_0012,portability,PARROT,control,human_positive,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,missing,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0012/runs/pg/plans/plan_check.json,command_failed; stderr_present; fresh_execution; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
controls_v0_fresh_source_positive_01,PORT_0012__native_source__mysql,controls,fresh_source_positive_01,PORT_0012,portability,PARROT,control,native_source,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0012/runs/mysql/result_check.json,command_failed; stderr_present; fresh_execution; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
controls_v0_fresh_source_positive_01,PORT_0012__human_positive__mysql,controls,fresh_source_positive_01,PORT_0012,portability,PARROT,control,human_positive,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,missing,manual,sql-rewrite-bench/reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0012/runs/mysql/plans/plan_check.json,command_failed; stderr_present; fresh_execution; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
controls_v0_fresh_source_positive_01,PORT_0012__native_source__spark,controls,fresh_source_positive_01,PORT_0012,portability,PARROT,control,native_source,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,portability_stress,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PORT/PORT_0012/runs/spark/result_check.json,command_failed; fresh_execution; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
