case_id,pool,engine,route_id,candidate command if discoverable,whether command is safe to run,expected artifact outputs,hard_negative_semantics,preflight_status,caveat
PORT_0025,portability,mysql,native_source,bash cases/PORT/PORT_0025/validation/run_mysql_validation.sh,yes,cases/PORT/PORT_0025/runs/mysql/result_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0025,portability,mysql,human_positive,bash cases/PORT/PORT_0025/validation/run_mysql_plan_collection.sh,yes,cases/PORT/PORT_0025/runs/mysql/plans/plan_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0025,portability,mysql,hard_negative,bash cases/PORT/PORT_0025/validation/run_mysql_validation.sh,no,cases/PORT/PORT_0025/runs/mysql/result_check.json,expected_engine_failure,needs_manual_command_review,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0025,portability,spark,native_source,bash cases/PORT/PORT_0025/validation/run_spark_validation.sh,yes,cases/PORT/PORT_0025/runs/spark/result_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0025,portability,spark,human_positive,bash cases/PORT/PORT_0025/validation/run_spark_plan_collection.sh,yes,cases/PORT/PORT_0025/runs/spark/plans/plan_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0025,portability,spark,hard_negative,bash cases/PORT/PORT_0025/validation/run_spark_validation.sh,no,cases/PORT/PORT_0025/runs/spark/result_check.json,expected_engine_failure,needs_manual_command_review,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0011,longtail,pg,native_source,bash cases/LONGTAIL/LONGTAIL_0011/validation/run_pg_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0011/runs/pg/result_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0011,longtail,pg,human_positive,bash cases/LONGTAIL/LONGTAIL_0011/validation/run_pg_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0011/runs/pg/plans/plan_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0011,longtail,pg,hard_negative,bash cases/LONGTAIL/LONGTAIL_0011/validation/run_pg_validation.sh,no,cases/LONGTAIL/LONGTAIL_0011/runs/pg/result_check.json,expected_rejected_by_checker,needs_manual_command_review,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0011,longtail,mysql,native_source,bash cases/LONGTAIL/LONGTAIL_0011/validation/run_mysql_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0011/runs/mysql/result_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0011,longtail,mysql,human_positive,bash cases/LONGTAIL/LONGTAIL_0011/validation/run_mysql_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0011/runs/mysql/plans/plan_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0011,longtail,mysql,hard_negative,bash cases/LONGTAIL/LONGTAIL_0011/validation/run_mysql_validation.sh,no,cases/LONGTAIL/LONGTAIL_0011/runs/mysql/result_check.json,expected_rejected_by_checker,needs_manual_command_review,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0011,longtail,spark,native_source,bash cases/LONGTAIL/LONGTAIL_0011/validation/run_spark_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0011/runs/spark/result_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0011,longtail,spark,human_positive,bash cases/LONGTAIL/LONGTAIL_0011/validation/run_spark_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0011/runs/spark/plans/plan_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0011,longtail,spark,hard_negative,bash cases/LONGTAIL/LONGTAIL_0011/validation/run_spark_validation.sh,no,cases/LONGTAIL/LONGTAIL_0011/runs/spark/result_check.json,expected_rejected_by_checker,needs_manual_command_review,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0012,longtail,pg,native_source,bash cases/LONGTAIL/LONGTAIL_0012/validation/run_pg_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0012/runs/pg/result_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0012,longtail,pg,human_positive,bash cases/LONGTAIL/LONGTAIL_0012/validation/run_pg_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0012/runs/pg/plans/plan_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0012,longtail,pg,hard_negative,bash cases/LONGTAIL/LONGTAIL_0012/validation/run_pg_validation.sh,no,cases/LONGTAIL/LONGTAIL_0012/runs/pg/result_check.json,expected_rejected_by_checker,needs_manual_command_review,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0012,longtail,mysql,native_source,bash cases/LONGTAIL/LONGTAIL_0012/validation/run_mysql_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0012/runs/mysql/result_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0012,longtail,mysql,human_positive,bash cases/LONGTAIL/LONGTAIL_0012/validation/run_mysql_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0012/runs/mysql/plans/plan_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0012,longtail,mysql,hard_negative,bash cases/LONGTAIL/LONGTAIL_0012/validation/run_mysql_validation.sh,no,cases/LONGTAIL/LONGTAIL_0012/runs/mysql/result_check.json,expected_rejected_by_checker,needs_manual_command_review,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0012,longtail,spark,native_source,bash cases/LONGTAIL/LONGTAIL_0012/validation/run_spark_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0012/runs/spark/result_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0012,longtail,spark,human_positive,bash cases/LONGTAIL/LONGTAIL_0012/validation/run_spark_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0012/runs/spark/plans/plan_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0012,longtail,spark,hard_negative,bash cases/LONGTAIL/LONGTAIL_0012/validation/run_spark_validation.sh,no,cases/LONGTAIL/LONGTAIL_0012/runs/spark/result_check.json,expected_rejected_by_checker,needs_manual_command_review,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0013,longtail,pg,native_source,bash cases/LONGTAIL/LONGTAIL_0013/validation/run_pg_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0013/runs/pg/result_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0013,longtail,pg,human_positive,bash cases/LONGTAIL/LONGTAIL_0013/validation/run_pg_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0013/runs/pg/plans/plan_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0013,longtail,pg,hard_negative,bash cases/LONGTAIL/LONGTAIL_0013/validation/run_pg_validation.sh,no,cases/LONGTAIL/LONGTAIL_0013/runs/pg/result_check.json,expected_rejected_by_checker,needs_manual_command_review,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0013,longtail,mysql,native_source,bash cases/LONGTAIL/LONGTAIL_0013/validation/run_mysql_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0013/runs/mysql/result_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0013,longtail,mysql,human_positive,bash cases/LONGTAIL/LONGTAIL_0013/validation/run_mysql_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0013/runs/mysql/plans/plan_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0013,longtail,mysql,hard_negative,bash cases/LONGTAIL/LONGTAIL_0013/validation/run_mysql_validation.sh,no,cases/LONGTAIL/LONGTAIL_0013/runs/mysql/result_check.json,expected_rejected_by_checker,needs_manual_command_review,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0013,longtail,spark,native_source,bash cases/LONGTAIL/LONGTAIL_0013/validation/run_spark_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0013/runs/spark/result_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0013,longtail,spark,human_positive,bash cases/LONGTAIL/LONGTAIL_0013/validation/run_spark_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0013/runs/spark/plans/plan_check.json,unknown,ready_for_fresh_execution,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze
LONGTAIL_0013,longtail,spark,hard_negative,bash cases/LONGTAIL/LONGTAIL_0013/validation/run_spark_validation.sh,no,cases/LONGTAIL/LONGTAIL_0013/runs/spark/result_check.json,expected_rejected_by_checker,needs_manual_command_review,SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0022,longtail,pg,native_source,bash cases/LONGTAIL/LONGTAIL_0022/validation/run_pg_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0022/runs/pg/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze
LONGTAIL_0022,longtail,pg,human_positive,bash cases/LONGTAIL/LONGTAIL_0022/validation/run_pg_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0022/runs/pg/plans/plan_check.json,unknown,ready_for_fresh_execution,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze
LONGTAIL_0022,longtail,pg,hard_negative,bash cases/LONGTAIL/LONGTAIL_0022/validation/run_pg_validation.sh,no,cases/LONGTAIL/LONGTAIL_0022/runs/pg/result_check.json,expected_rejected_by_checker,needs_manual_command_review,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0022,longtail,mysql,native_source,bash cases/LONGTAIL/LONGTAIL_0022/validation/run_mysql_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0022/runs/mysql/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze
LONGTAIL_0022,longtail,mysql,human_positive,bash cases/LONGTAIL/LONGTAIL_0022/validation/run_mysql_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0022/runs/mysql/plans/plan_check.json,unknown,ready_for_fresh_execution,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze
LONGTAIL_0022,longtail,mysql,hard_negative,bash cases/LONGTAIL/LONGTAIL_0022/validation/run_mysql_validation.sh,no,cases/LONGTAIL/LONGTAIL_0022/runs/mysql/result_check.json,expected_rejected_by_checker,needs_manual_command_review,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0022,longtail,spark,native_source,bash cases/LONGTAIL/LONGTAIL_0022/validation/run_spark_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0022/runs/spark/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze
LONGTAIL_0022,longtail,spark,human_positive,bash cases/LONGTAIL/LONGTAIL_0022/validation/run_spark_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0022/runs/spark/plans/plan_check.json,unknown,ready_for_fresh_execution,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze
LONGTAIL_0022,longtail,spark,hard_negative,bash cases/LONGTAIL/LONGTAIL_0022/validation/run_spark_validation.sh,no,cases/LONGTAIL/LONGTAIL_0022/runs/spark/result_check.json,expected_rejected_by_checker,needs_manual_command_review,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0023,longtail,pg,native_source,bash cases/LONGTAIL/LONGTAIL_0023/validation/run_pg_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0023/runs/pg/result_check.json,unknown,ready_for_fresh_execution,replacement for LONGTAIL_0001; stack-substrate candidate retained in review packet
LONGTAIL_0023,longtail,pg,human_positive,bash cases/LONGTAIL/LONGTAIL_0023/validation/run_pg_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0023/runs/pg/plans/plan_check.json,unknown,ready_for_fresh_execution,replacement for LONGTAIL_0001; stack-substrate candidate retained in review packet
LONGTAIL_0023,longtail,pg,hard_negative,bash cases/LONGTAIL/LONGTAIL_0023/validation/run_pg_validation.sh,no,cases/LONGTAIL/LONGTAIL_0023/runs/pg/result_check.json,expected_rejected_by_checker,needs_manual_command_review,replacement for LONGTAIL_0001; stack-substrate candidate retained in review packet; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0023,longtail,mysql,native_source,bash cases/LONGTAIL/LONGTAIL_0023/validation/run_mysql_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0023/runs/mysql/result_check.json,unknown,ready_for_fresh_execution,replacement for LONGTAIL_0001; stack-substrate candidate retained in review packet
LONGTAIL_0023,longtail,mysql,human_positive,bash cases/LONGTAIL/LONGTAIL_0023/validation/run_mysql_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0023/runs/mysql/plans/plan_check.json,unknown,ready_for_fresh_execution,replacement for LONGTAIL_0001; stack-substrate candidate retained in review packet
LONGTAIL_0023,longtail,mysql,hard_negative,bash cases/LONGTAIL/LONGTAIL_0023/validation/run_mysql_validation.sh,no,cases/LONGTAIL/LONGTAIL_0023/runs/mysql/result_check.json,expected_rejected_by_checker,needs_manual_command_review,replacement for LONGTAIL_0001; stack-substrate candidate retained in review packet; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0023,longtail,spark,native_source,bash cases/LONGTAIL/LONGTAIL_0023/validation/run_spark_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0023/runs/spark/result_check.json,unknown,ready_for_fresh_execution,replacement for LONGTAIL_0001; stack-substrate candidate retained in review packet
LONGTAIL_0023,longtail,spark,human_positive,bash cases/LONGTAIL/LONGTAIL_0023/validation/run_spark_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0023/runs/spark/plans/plan_check.json,unknown,ready_for_fresh_execution,replacement for LONGTAIL_0001; stack-substrate candidate retained in review packet
LONGTAIL_0023,longtail,spark,hard_negative,bash cases/LONGTAIL/LONGTAIL_0023/validation/run_spark_validation.sh,no,cases/LONGTAIL/LONGTAIL_0023/runs/spark/result_check.json,expected_rejected_by_checker,needs_manual_command_review,replacement for LONGTAIL_0001; stack-substrate candidate retained in review packet; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0024,longtail,pg,native_source,bash cases/LONGTAIL/LONGTAIL_0024/validation/run_pg_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0024/runs/pg/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze
LONGTAIL_0024,longtail,pg,human_positive,bash cases/LONGTAIL/LONGTAIL_0024/validation/run_pg_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0024/runs/pg/plans/plan_check.json,unknown,ready_for_fresh_execution,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze
LONGTAIL_0024,longtail,pg,hard_negative,bash cases/LONGTAIL/LONGTAIL_0024/validation/run_pg_validation.sh,no,cases/LONGTAIL/LONGTAIL_0024/runs/pg/result_check.json,expected_rejected_by_checker,needs_manual_command_review,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0024,longtail,mysql,native_source,bash cases/LONGTAIL/LONGTAIL_0024/validation/run_mysql_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0024/runs/mysql/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze
LONGTAIL_0024,longtail,mysql,human_positive,bash cases/LONGTAIL/LONGTAIL_0024/validation/run_mysql_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0024/runs/mysql/plans/plan_check.json,unknown,ready_for_fresh_execution,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze
LONGTAIL_0024,longtail,mysql,hard_negative,bash cases/LONGTAIL/LONGTAIL_0024/validation/run_mysql_validation.sh,no,cases/LONGTAIL/LONGTAIL_0024/runs/mysql/result_check.json,expected_rejected_by_checker,needs_manual_command_review,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze; hard-negative route reuses generic validation script and needs manual semantics check
LONGTAIL_0024,longtail,spark,native_source,bash cases/LONGTAIL/LONGTAIL_0024/validation/run_spark_validation.sh,yes,cases/LONGTAIL/LONGTAIL_0024/runs/spark/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze
LONGTAIL_0024,longtail,spark,human_positive,bash cases/LONGTAIL/LONGTAIL_0024/validation/run_spark_plan_collection.sh,yes,cases/LONGTAIL/LONGTAIL_0024/runs/spark/plans/plan_check.json,unknown,ready_for_fresh_execution,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze
LONGTAIL_0024,longtail,spark,hard_negative,bash cases/LONGTAIL/LONGTAIL_0024/validation/run_spark_validation.sh,no,cases/LONGTAIL/LONGTAIL_0024/runs/spark/result_check.json,expected_rejected_by_checker,needs_manual_command_review,common_core_v0 longtail stack-substrate candidate; manual review still required before freeze; hard-negative route reuses generic validation script and needs manual semantics check
