case_id,pool,engine,route_id,method_id,denominator_id,source_sql_path,schema_path,witness_data_path,expected_generated_sql_path,engine_supported_by_current_runner,runner_ready,retrieval_substrate_ready,demo_policy_frozen,contamination_guard_attested,artifact_contract_ready,generation_status_planned,exclusion_or_blocker_reason,claim_boundary
LONGTAIL_0013,longtail,mysql,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0013/source.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0013/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0013/mysql/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
LONGTAIL_0013,longtail,spark,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0013/source.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0013/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0013/spark/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
LONGTAIL_0022,longtail,pg,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0022/source.sql,cases/LONGTAIL/LONGTAIL_0022/schema/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0022/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0022/pg/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,PG1 exploratory recovery proved bounded feasibility only; current formal same-engine runner is not benchmark-ready; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
LONGTAIL_0022,longtail,mysql,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0022/source.sql,cases/LONGTAIL/LONGTAIL_0022/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0022/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0022/mysql/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
LONGTAIL_0022,longtail,spark,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0022/source.sql,cases/LONGTAIL/LONGTAIL_0022/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0022/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0022/spark/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
LONGTAIL_0023,longtail,pg,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0023/source.sql,cases/LONGTAIL/LONGTAIL_0023/schema/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0023/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0023/pg/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,PG1 exploratory recovery proved bounded feasibility only; current formal same-engine runner is not benchmark-ready; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
LONGTAIL_0023,longtail,mysql,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0023/source.sql,cases/LONGTAIL/LONGTAIL_0023/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0023/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0023/mysql/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
LONGTAIL_0023,longtail,spark,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0023/source.sql,cases/LONGTAIL/LONGTAIL_0023/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0023/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0023/spark/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
LONGTAIL_0024,longtail,pg,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0024/source.sql,cases/LONGTAIL/LONGTAIL_0024/schema/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0024/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0024/pg/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,PG1 exploratory recovery proved bounded feasibility only; current formal same-engine runner is not benchmark-ready; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
LONGTAIL_0024,longtail,mysql,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0024/source.sql,cases/LONGTAIL/LONGTAIL_0024/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0024/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0024/mysql/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
LONGTAIL_0024,longtail,spark,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0024/source.sql,cases/LONGTAIL/LONGTAIL_0024/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0024/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0024/spark/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
