generated_output_family,generated_output_path,normalized_hash_available,normalized_hash,corpus_text_available,present_in_candidate_corpus,matching_manifest_item_ids,attestation_status,blocker_reason
sqlglot,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0005/mysql/sqlglot_optimize_same_dialect.sql,yes,8cb3201510ac84d2f208b0977f1ff22bfaeb9984d46c563d5f08975164a1ffb7,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0007/spark/direct_llm_same_engine_rewrite.sql,yes,17b16c920c24c494a57599ccd963a07cc45d5f3351bc1e5a0e3ef989e8481a96,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0008/mysql/direct_llm_same_engine_rewrite.sql,yes,78962b4e998905f6518b83fc2a341c85532892dbe7902594d9c712ccd76a0d85,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0008/pg/direct_llm_same_engine_rewrite.sql,yes,78962b4e998905f6518b83fc2a341c85532892dbe7902594d9c712ccd76a0d85,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0008/spark/direct_llm_same_engine_rewrite.sql,yes,78962b4e998905f6518b83fc2a341c85532892dbe7902594d9c712ccd76a0d85,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0013/mysql/direct_llm_same_engine_rewrite.sql,yes,e3c1be5d5b2a788f93cdc7a43da52c341c143bbec352b2ca696be958e7bcbc2e,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0013/pg/direct_llm_same_engine_rewrite.sql,yes,e0b72842601b518b951d05c65cffa4c351a7588b5f46890addee2ed6e820a5f8,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0013/spark/direct_llm_same_engine_rewrite.sql,yes,9611a23ac5e28304c8b20b15f1c7dcd4c6ed2f2061946d1d374aa5a0230a592e,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0017/mysql/direct_llm_same_engine_rewrite.sql,yes,de6ed420bad07c5dadcb1e9068dd6cc156b372db806b55ebf14ed368a2273fe6,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0017/pg/direct_llm_same_engine_rewrite.sql,yes,c53b6a362f9a941927dc2ed0e93192f77cfcfd7cc0dad22e3691c9c9696acf0d,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0017/spark/direct_llm_same_engine_rewrite.sql,yes,c53b6a362f9a941927dc2ed0e93192f77cfcfd7cc0dad22e3691c9c9696acf0d,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0019/mysql/direct_llm_same_engine_rewrite.sql,yes,ff582b0af98ceb4265bd347ccf66dee60175932d7a3faa78bd66acd7bf73b643,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0019/pg/direct_llm_same_engine_rewrite.sql,yes,b016db6439b51f5f50b0206e58fde6ee32345613ca978d1b63f0f958f67d5157,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0019/spark/direct_llm_same_engine_rewrite.sql,yes,ff582b0af98ceb4265bd347ccf66dee60175932d7a3faa78bd66acd7bf73b643,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0024/mysql/direct_llm_same_engine_rewrite.sql,yes,6db0f3f14f58acc8589fae04affa614e083b15c89f77bf7d2dc4308ba31572ab,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0024/pg/direct_llm_same_engine_rewrite.sql,yes,3d9e2e10251ef0a5c544ecef98a5a119eadda865935735db1a0d5a60f7d93207,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0024/spark/direct_llm_same_engine_rewrite.sql,yes,3d9e2e10251ef0a5c544ecef98a5a119eadda865935735db1a0d5a60f7d93207,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0033/mysql/direct_llm_same_engine_rewrite.sql,yes,f9d497d8f620395ed70fe4a1d22b17e18dc221aba0873091a0889ba2a2c230f8,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0033/pg/direct_llm_same_engine_rewrite.sql,yes,f9d497d8f620395ed70fe4a1d22b17e18dc221aba0873091a0889ba2a2c230f8,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0033/spark/direct_llm_same_engine_rewrite.sql,yes,f9d497d8f620395ed70fe4a1d22b17e18dc221aba0873091a0889ba2a2c230f8,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0034/mysql/direct_llm_same_engine_rewrite.sql,yes,bebc8b7d3aa3786cdcc364e835e16d73541163f68157514b319787f809eec84e,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0034/pg/direct_llm_same_engine_rewrite.sql,yes,bebc8b7d3aa3786cdcc364e835e16d73541163f68157514b319787f809eec84e,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0034/spark/direct_llm_same_engine_rewrite.sql,yes,bebc8b7d3aa3786cdcc364e835e16d73541163f68157514b319787f809eec84e,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0035/mysql/direct_llm_same_engine_rewrite.sql,yes,482db698fd9a4b00de4c80fcb4eaa81bbec42ab0c301ffde8df71c779f92890f,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0035/pg/direct_llm_same_engine_rewrite.sql,yes,482db698fd9a4b00de4c80fcb4eaa81bbec42ab0c301ffde8df71c779f92890f,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0035/spark/direct_llm_same_engine_rewrite.sql,yes,482db698fd9a4b00de4c80fcb4eaa81bbec42ab0c301ffde8df71c779f92890f,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0052/mysql/direct_llm_same_engine_rewrite.sql,yes,6bbcc3b089d20f95e70ab2629eedbbe6f52e95d0249147e2965d96883ae05682,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0052/pg/direct_llm_same_engine_rewrite.sql,yes,6bbcc3b089d20f95e70ab2629eedbbe6f52e95d0249147e2965d96883ae05682,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0052/spark/direct_llm_same_engine_rewrite.sql,yes,6bbcc3b089d20f95e70ab2629eedbbe6f52e95d0249147e2965d96883ae05682,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0054/mysql/direct_llm_same_engine_rewrite.sql,yes,2fa71f2a42185b6d6155b0c75ec009b346994dec0a996981cc4b535a5e46c87e,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0054/pg/direct_llm_same_engine_rewrite.sql,yes,2fa71f2a42185b6d6155b0c75ec009b346994dec0a996981cc4b535a5e46c87e,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0054/spark/direct_llm_same_engine_rewrite.sql,yes,2fa71f2a42185b6d6155b0c75ec009b346994dec0a996981cc4b535a5e46c87e,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0056/mysql/direct_llm_same_engine_rewrite.sql,yes,eded15d22377fa66487c2298c8cbd29fb4ff0143260b1ff697811ec9ef1ee5a7,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0056/pg/direct_llm_same_engine_rewrite.sql,yes,eded15d22377fa66487c2298c8cbd29fb4ff0143260b1ff697811ec9ef1ee5a7,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0056/spark/direct_llm_same_engine_rewrite.sql,yes,d6e396736f41cfec68b7eaaa02dcb59a48701e154b4a30cc91a6c8b305b94f66,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0062/mysql/direct_llm_same_engine_rewrite.sql,yes,3ee7b2e1a4cf29ccb3c866f6de001d1bf90199fcd5fd01d577a0441c55691a5f,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
direct_llm,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0062/pg/direct_llm_same_engine_rewrite.sql,yes,3ee7b2e1a4cf29ccb3c866f6de001d1bf90199fcd5fd01d577a0441c55691a5f,no,blocked,,blocked_corpus_text_unavailable,manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/knowledge-base/rule_cluster_funcs; manifest_text_unavailable:/tmp/rewritebench_prior_method_audit/LLM4Rewrite/rag/stackoverflow-rewrite-embed.zip
