case_id,pool,engine,route_id,validity_outcome,execution_status_observed,consistency_check_status,source_sql_path,generated_sql_path,schema_path,witness_data_path,source_output_path,generated_output_path,result_check_path,timing_eligible,speedup_eligible,exclusion_reason,expected_timing_output_path,caveat
PORT_0003,portability,spark,direct_llm_same_engine_rewrite,not_executed_preflight_blocked,not_executed_preflight_blocked,not_checked_preflight_blocked,cases/PORT/PORT_0003/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0003/spark/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0003/schema/ddl_spark.sql,cases/PORT/PORT_0003/validation/spark_witness_data.sql,,,,no,no,preflight_blocked_missing_artifact,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0003/spark/direct_llm_same_engine_rewrite.json,"common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy ; portability_stress_case_keep_explicit ; controls_native_source_status=skipped ; manual_case_validation_materialized; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0003_spark_validation; resolved_by_targeted_retry_after_original_ready36_failure; original_failure=LOCATION_ALREADY_EXISTS_from_stale_spark_warehouse_directory; Draft cross-dialect checker logic only.; PostgreSQL source output is treated as the semantic reference.; Top-1 TSV outputs are normalized by trimming and sorting before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing PostgreSQL, MySQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT Spark route evidence derived from cross-dialect checker; native_source remains unsupported; Cross-dialect portability checker does not provide a Spark native_source route ; timing exclusion is package/artifact-gap only, not LLM SQL failure"
PORT_0004,portability,pg,direct_llm_same_engine_rewrite,not_executed_preflight_blocked,not_executed_preflight_blocked,not_checked_preflight_blocked,cases/PORT/PORT_0004/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0004/pg/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0004/schema/ddl_pg.sql,cases/PORT/PORT_0004/validation/pg_witness_data.sql,,,,no,no,preflight_blocked_missing_artifact,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0004/pg/direct_llm_same_engine_rewrite.json,"common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy ; portability_stress_case_keep_explicit ; controls_native_source_status=skipped ; manual_case_validation_materialized; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0004_pg_validation; Draft cross-dialect checker logic only.; MySQL source output is treated as the semantic reference.; Scalar results are normalized numerically before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing MySQL, PostgreSQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT route evidence derived from cross-dialect checker, not engine-local source/positive/negative result_check rows ; timing exclusion is package/artifact-gap only, not LLM SQL failure"
PORT_0004,portability,mysql,direct_llm_same_engine_rewrite,match_exact,executed,match_exact,cases/PORT/PORT_0004/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0004/mysql/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0004/schema/ddl_mysql.sql,cases/PORT/PORT_0004/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0004/mysql/direct_llm_same_engine_rewrite/source.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0004/mysql/direct_llm_same_engine_rewrite/generated.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0004/mysql/direct_llm_same_engine_rewrite/result_check.json,yes,yes,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0004/mysql/direct_llm_same_engine_rewrite.json,"common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy ; portability_stress_case_keep_explicit ; manual_case_validation_materialized; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0004_mysql_validation; Draft cross-dialect checker logic only.; MySQL source output is treated as the semantic reference.; Scalar results are normalized numerically before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing MySQL, PostgreSQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT route evidence derived from cross-dialect checker, not engine-local source/positive/negative result_check rows"
PORT_0004,portability,spark,direct_llm_same_engine_rewrite,execution_failed,execution_failed,not_checked_execution_failed,cases/PORT/PORT_0004/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0004/spark/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0004/schema/ddl_spark.sql,cases/PORT/PORT_0004/validation/spark_witness_data.sql,,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0004/spark/direct_llm_same_engine_rewrite/result_check.json,no,no,execution_failed,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0004/spark/direct_llm_same_engine_rewrite.json,"common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy ; portability_stress_case_keep_explicit ; controls_native_source_status=skipped ; manual_case_validation_materialized; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0004_spark_validation; resolved_package_uses_original_ready36_success_record; Draft cross-dialect checker logic only.; MySQL source output is treated as the semantic reference.; Scalar results are normalized numerically before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing MySQL, PostgreSQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT Spark route evidence derived from cross-dialect checker; native_source remains unsupported; Cross-dialect portability checker does not provide a Spark native_source route ; timing exclusion follows execution failure from validity phase"
PORT_0005,portability,pg,direct_llm_same_engine_rewrite,match_exact,executed,match_exact,cases/PORT/PORT_0005/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0005/pg/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0005/schema/ddl_pg.sql,cases/PORT/PORT_0005/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0005/pg/direct_llm_same_engine_rewrite/source.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0005/pg/direct_llm_same_engine_rewrite/generated.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0005/pg/direct_llm_same_engine_rewrite/result_check.json,yes,yes,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0005/pg/direct_llm_same_engine_rewrite.json,"common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy ; portability_stress_case_keep_explicit ; manual_case_validation_materialized; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0005_pg_validation; Draft cross-dialect checker logic only.; PostgreSQL source output is treated as the semantic reference.; Top-1 TSV outputs are normalized by trimming and sorting before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing PostgreSQL, MySQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT route evidence derived from cross-dialect checker, not engine-local source/positive/negative result_check rows"
PORT_0005,portability,mysql,direct_llm_same_engine_rewrite,not_executed_preflight_blocked,not_executed_preflight_blocked,not_checked_preflight_blocked,cases/PORT/PORT_0005/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0005/mysql/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0005/schema/ddl_mysql.sql,cases/PORT/PORT_0005/validation/mysql_witness_data.sql,,,,no,no,preflight_blocked_missing_artifact,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0005/mysql/direct_llm_same_engine_rewrite.json,"common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy ; portability_stress_case_keep_explicit ; controls_native_source_status=skipped ; manual_case_validation_materialized; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0005_mysql_validation; Draft cross-dialect checker logic only.; PostgreSQL source output is treated as the semantic reference.; Top-1 TSV outputs are normalized by trimming and sorting before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing PostgreSQL, MySQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT route evidence derived from cross-dialect checker, not engine-local source/positive/negative result_check rows ; timing exclusion is package/artifact-gap only, not LLM SQL failure"
PORT_0005,portability,spark,direct_llm_same_engine_rewrite,not_executed_preflight_blocked,not_executed_preflight_blocked,not_checked_preflight_blocked,cases/PORT/PORT_0005/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0005/spark/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0005/schema/ddl_spark.sql,cases/PORT/PORT_0005/validation/spark_witness_data.sql,,,,no,no,preflight_blocked_missing_artifact,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0005/spark/direct_llm_same_engine_rewrite.json,"common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy ; portability_stress_case_keep_explicit ; controls_native_source_status=skipped ; manual_case_validation_materialized; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0005_spark_validation; resolved_by_targeted_retry_after_original_ready36_failure; original_failure=LOCATION_ALREADY_EXISTS_from_stale_spark_warehouse_directory; Draft cross-dialect checker logic only.; PostgreSQL source output is treated as the semantic reference.; Top-1 TSV outputs are normalized by trimming and sorting before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing PostgreSQL, MySQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT Spark route evidence derived from cross-dialect checker; native_source remains unsupported; Cross-dialect portability checker does not provide a Spark native_source route ; timing exclusion is package/artifact-gap only, not LLM SQL failure"
PORT_0008,portability,pg,direct_llm_same_engine_rewrite,match_exact,executed,match_exact,cases/PORT/PORT_0008/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0008/pg/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0008/schema/ddl_pg.sql,cases/PORT/PORT_0008/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0008/pg/direct_llm_same_engine_rewrite/source.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0008/pg/direct_llm_same_engine_rewrite/generated.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0008/pg/direct_llm_same_engine_rewrite/result_check.json,yes,yes,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0008/pg/direct_llm_same_engine_rewrite.json,"replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze ; portability_stress_case_keep_explicit ; manual_case_validation_materialized; replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0008_pg_validation; Draft-only evidence summary derived from existing raw artifacts.; This file does not claim admission, formal review completion, or release-grade closure.; PORT route evidence derived from cross-dialect checker, not engine-local source/positive/negative result_check rows"
PORT_0008,portability,mysql,direct_llm_same_engine_rewrite,execution_failed,execution_failed,not_checked_execution_failed,cases/PORT/PORT_0008/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0008/mysql/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0008/schema/ddl_mysql.sql,cases/PORT/PORT_0008/validation/mysql_witness_data.sql,,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0008/mysql/direct_llm_same_engine_rewrite/result_check.json,no,no,execution_failed,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0008/mysql/direct_llm_same_engine_rewrite.json,"replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze ; portability_stress_case_keep_explicit ; controls_native_source_status=skipped ; manual_case_validation_materialized; replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0008_mysql_validation; Draft-only evidence summary derived from existing raw artifacts.; This file does not claim admission, formal review completion, or release-grade closure.; PORT route evidence derived from cross-dialect checker, not engine-local source/positive/negative result_check rows ; timing exclusion follows execution failure from validity phase"
PORT_0008,portability,spark,direct_llm_same_engine_rewrite,execution_failed,execution_failed,not_checked_execution_failed,cases/PORT/PORT_0008/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0008/spark/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0008/schema/ddl_spark.sql,cases/PORT/PORT_0008/validation/spark_witness_data.sql,,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0008/spark/direct_llm_same_engine_rewrite/result_check.json,no,no,execution_failed,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0008/spark/direct_llm_same_engine_rewrite.json,"replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze ; portability_stress_case_keep_explicit ; controls_native_source_status=skipped ; manual_case_validation_materialized; replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0008_spark_validation; resolved_package_uses_original_ready36_success_record; Draft-only evidence summary derived from existing raw artifacts.; This file does not claim admission, formal review completion, or release-grade closure.; PORT Spark route evidence derived from cross-dialect checker; native_source remains unsupported; Cross-dialect portability checker does not provide a Spark native_source route ; timing exclusion follows execution failure from validity phase"
PORT_0012,portability,pg,direct_llm_same_engine_rewrite,match_exact,executed,match_exact,cases/PORT/PORT_0012/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0012/pg/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0012/schema/ddl_pg.sql,cases/PORT/PORT_0012/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0012/pg/direct_llm_same_engine_rewrite/source.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0012/pg/direct_llm_same_engine_rewrite/generated.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0012/pg/direct_llm_same_engine_rewrite/result_check.json,yes,yes,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0012/pg/direct_llm_same_engine_rewrite.json,"portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate ; portability_stress_case_keep_explicit ; manual_case_validation_materialized; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0012_pg_validation; Draft cross-dialect checker logic only.; PostgreSQL source output is treated as the semantic reference.; Scalar results are normalized numerically before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing PostgreSQL, MySQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT route evidence derived from cross-dialect checker, not engine-local source/positive/negative result_check rows"
PORT_0012,portability,mysql,direct_llm_same_engine_rewrite,execution_failed,execution_failed,not_checked_execution_failed,cases/PORT/PORT_0012/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0012/mysql/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0012/schema/ddl_mysql.sql,cases/PORT/PORT_0012/validation/mysql_witness_data.sql,,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0012/mysql/direct_llm_same_engine_rewrite/result_check.json,no,no,execution_failed,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0012/mysql/direct_llm_same_engine_rewrite.json,"portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate ; portability_stress_case_keep_explicit ; controls_native_source_status=skipped ; manual_case_validation_materialized; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0012_mysql_validation; Draft cross-dialect checker logic only.; PostgreSQL source output is treated as the semantic reference.; Scalar results are normalized numerically before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing PostgreSQL, MySQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT route evidence derived from cross-dialect checker, not engine-local source/positive/negative result_check rows ; timing exclusion follows execution failure from validity phase"
PORT_0012,portability,spark,direct_llm_same_engine_rewrite,execution_failed,execution_failed,not_checked_execution_failed,cases/PORT/PORT_0012/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0012/spark/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0012/schema/ddl_spark.sql,cases/PORT/PORT_0012/validation/spark_witness_data.sql,,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0012/spark/direct_llm_same_engine_rewrite/result_check.json,no,no,execution_failed,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0012/spark/direct_llm_same_engine_rewrite.json,"portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate ; portability_stress_case_keep_explicit ; controls_native_source_status=skipped ; manual_case_validation_materialized; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0012_spark_validation; resolved_package_uses_original_ready36_success_record; Draft cross-dialect checker logic only.; PostgreSQL source output is treated as the semantic reference.; Scalar results are normalized numerically before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing PostgreSQL, MySQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT Spark route evidence derived from cross-dialect checker; native_source remains unsupported; Cross-dialect portability checker does not provide a Spark native_source route ; timing exclusion follows execution failure from validity phase"
PORT_0013,portability,pg,direct_llm_same_engine_rewrite,execution_failed,execution_failed,not_checked_execution_failed,cases/PORT/PORT_0013/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0013/pg/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0013/schema/ddl_pg.sql,cases/PORT/PORT_0013/validation/pg_witness_data.sql,,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0013/pg/direct_llm_same_engine_rewrite/result_check.json,no,no,execution_failed,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0013/pg/direct_llm_same_engine_rewrite.json,"portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate ; portability_stress_case_keep_explicit ; controls_native_source_status=skipped ; manual_case_validation_materialized; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0013_pg_validation; Draft cross-dialect checker logic only.; MySQL source output is treated as the semantic reference.; Scalar results are normalized numerically before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing MySQL, PostgreSQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT route evidence derived from cross-dialect checker, not engine-local source/positive/negative result_check rows ; timing exclusion follows execution failure from validity phase"
PORT_0013,portability,mysql,direct_llm_same_engine_rewrite,match_exact,executed,match_exact,cases/PORT/PORT_0013/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0013/mysql/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0013/schema/ddl_mysql.sql,cases/PORT/PORT_0013/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0013/mysql/direct_llm_same_engine_rewrite/source.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0013/mysql/direct_llm_same_engine_rewrite/generated.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0013/mysql/direct_llm_same_engine_rewrite/result_check.json,yes,yes,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0013/mysql/direct_llm_same_engine_rewrite.json,"portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate ; portability_stress_case_keep_explicit ; manual_case_validation_materialized; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0013_mysql_validation; Draft cross-dialect checker logic only.; MySQL source output is treated as the semantic reference.; Scalar results are normalized numerically before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing MySQL, PostgreSQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT route evidence derived from cross-dialect checker, not engine-local source/positive/negative result_check rows"
PORT_0013,portability,spark,direct_llm_same_engine_rewrite,execution_failed,execution_failed,not_checked_execution_failed,cases/PORT/PORT_0013/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0013/spark/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0013/schema/ddl_spark.sql,cases/PORT/PORT_0013/validation/spark_witness_data.sql,,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0013/spark/direct_llm_same_engine_rewrite/result_check.json,no,no,execution_failed,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0013/spark/direct_llm_same_engine_rewrite.json,"portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate ; portability_stress_case_keep_explicit ; controls_native_source_status=skipped ; manual_case_validation_materialized; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0013_spark_validation; resolved_package_uses_original_ready36_success_record; Draft cross-dialect checker logic only.; MySQL source output is treated as the semantic reference.; Scalar results are normalized numerically before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing MySQL, PostgreSQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT Spark route evidence derived from cross-dialect checker; native_source remains unsupported; Cross-dialect portability checker does not provide a Spark native_source route ; generation_triage_watchlist_backtick_identifier_check ; timing exclusion follows execution failure from validity phase"
PORT_0022,portability,pg,direct_llm_same_engine_rewrite,execution_failed,execution_failed,not_checked_execution_failed,cases/PORT/PORT_0022/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0022/pg/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0022/schema/ddl_pg.sql,cases/PORT/PORT_0022/validation/pg_witness_data.sql,,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0022/pg/direct_llm_same_engine_rewrite/result_check.json,no,no,execution_failed,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0022/pg/direct_llm_same_engine_rewrite.json,"portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate ; portability_stress_case_keep_explicit ; controls_native_source_status=skipped ; manual_case_validation_materialized; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0022_pg_validation; Draft cross-dialect checker logic only.; MySQL source output is treated as the semantic reference.; Scalar numeric outputs are normalized with Decimal parsing and compared with tolerance 0.000001.; The checker will fail if any required TSV file is missing.; This checker compares existing MySQL, PostgreSQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT route evidence derived from cross-dialect checker, not engine-local source/positive/negative result_check rows ; timing exclusion follows execution failure from validity phase"
PORT_0022,portability,mysql,direct_llm_same_engine_rewrite,match_exact,executed,match_exact,cases/PORT/PORT_0022/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0022/mysql/direct_llm_same_engine_rewrite.sql,cases/PORT/PORT_0022/schema/ddl_mysql.sql,cases/PORT/PORT_0022/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0022/mysql/direct_llm_same_engine_rewrite/source.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0022/mysql/direct_llm_same_engine_rewrite/generated.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PORT_0022/mysql/direct_llm_same_engine_rewrite/result_check.json,yes,yes,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PORT_0022/mysql/direct_llm_same_engine_rewrite.json,"portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate ; portability_stress_case_keep_explicit ; manual_case_validation_materialized; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=port_0022_mysql_validation; Draft cross-dialect checker logic only.; MySQL source output is treated as the semantic reference.; Scalar numeric outputs are normalized with Decimal parsing and compared with tolerance 0.000001.; The checker will fail if any required TSV file is missing.; This checker compares existing MySQL, PostgreSQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT route evidence derived from cross-dialect checker, not engine-local source/positive/negative result_check rows"
