section_id,table_id,field_or_placeholder,current_draft_value,resolved_value,status,required_action,source_artifact,source_field_or_method,denominator_id,track,engine_scope,claim_boundary,notes
8.6,Table 15,llm_r2 / llm_r2_recovered_extraction_route_v1 exact,not_written,6,computable_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,exact_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,llm_r2 / llm_r2_recovered_extraction_route_v1 non_exact,not_written,3,computable_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,failure_rows_exported,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,llm_r2 / llm_r2_recovered_extraction_route_v1 generation_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,generation_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,llm_r2 / llm_r2_recovered_extraction_route_v1 parse_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,parse_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,llm_r2 / llm_r2_recovered_extraction_route_v1 execution_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,execution_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,llm_r2 / llm_r2_recovered_extraction_route_v1 mismatch,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,mismatch_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,llm_r2 / llm_r2_recovered_extraction_route_v1 unsupported,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,unsupported_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,llm_r2 / llm_r2_recovered_extraction_route_v1 no-op,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,source_like_or_noop_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,r_bot / r_bot_same_engine_rewrite planned,not_written,120,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,planned_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,r_bot / r_bot_same_engine_rewrite exact,not_written,NA_not_split,computable_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,exact_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,r_bot / r_bot_same_engine_rewrite non_exact,not_written,NA_not_split,computable_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,failure_rows_exported,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,r_bot / r_bot_same_engine_rewrite generation_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,generation_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,r_bot / r_bot_same_engine_rewrite parse_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,parse_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,r_bot / r_bot_same_engine_rewrite execution_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,execution_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,r_bot / r_bot_same_engine_rewrite mismatch,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,mismatch_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,r_bot / r_bot_same_engine_rewrite unsupported,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,unsupported_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,r_bot / r_bot_same_engine_rewrite no-op,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,source_like_or_noop_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,learnedrewrite / UNKNOWN_NOT_RECOVERED planned,not_written,10,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,planned_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,learnedrewrite / UNKNOWN_NOT_RECOVERED exact,not_written,NA_not_found,computable_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,exact_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,learnedrewrite / UNKNOWN_NOT_RECOVERED non_exact,not_written,NA_not_found,computable_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,failure_rows_exported,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,learnedrewrite / UNKNOWN_NOT_RECOVERED generation_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,generation_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,learnedrewrite / UNKNOWN_NOT_RECOVERED parse_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,parse_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,learnedrewrite / UNKNOWN_NOT_RECOVERED execution_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,execution_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,learnedrewrite / UNKNOWN_NOT_RECOVERED mismatch,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,mismatch_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,learnedrewrite / UNKNOWN_NOT_RECOVERED unsupported,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,unsupported_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,learnedrewrite / UNKNOWN_NOT_RECOVERED no-op,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,source_like_or_noop_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.7,Table 16,direct_llm / direct_llm_same_engine_rewrite timing denominator,not_written,94,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,speedup_denominator,timing_success_94_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,direct_llm / direct_llm_same_engine_rewrite GM,not_written,1.043634242319266,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,gm_speedup,timing_success_94_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,direct_llm / direct_llm_same_engine_rewrite median,not_written,1.009402551073825,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,median_speedup,timing_success_94_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,direct_llm / direct_llm_same_engine_rewrite win,not_written,22,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,win_count,timing_success_94_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,direct_llm / direct_llm_same_engine_rewrite tie,not_written,67,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,tie_count,timing_success_94_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,direct_llm / direct_llm_same_engine_rewrite loss,not_written,5,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,loss_count,timing_success_94_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,direct_llm / direct_llm_same_engine_rewrite Regression@20,not_written,0.03191489361702127,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,regression_rate_20pct,timing_success_94_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,direct_llm / direct_llm_same_engine_rewrite best_case,not_written,CONS_0012,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,best_case_id,timing_success_94_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,direct_llm / direct_llm_same_engine_rewrite worst_case,not_written,PERF_0007,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,worst_case_id,timing_success_94_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,direct_llm / direct_llm_execute_repair_1shot timing denominator,not_written,96,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,speedup_denominator,final_exact_timing_96_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,direct_llm / direct_llm_execute_repair_1shot GM,not_written,1.0430582867389244,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,gm_speedup,final_exact_timing_96_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,direct_llm / direct_llm_execute_repair_1shot median,not_written,1.009402551073825,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,median_speedup,final_exact_timing_96_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,direct_llm / direct_llm_execute_repair_1shot win,not_written,23,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,win_count,final_exact_timing_96_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,direct_llm / direct_llm_execute_repair_1shot tie,not_written,67,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,tie_count,final_exact_timing_96_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,direct_llm / direct_llm_execute_repair_1shot loss,not_written,6,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,loss_count,final_exact_timing_96_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,direct_llm / direct_llm_execute_repair_1shot Regression@20,not_written,0.041666666666666664,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,regression_rate_20pct,final_exact_timing_96_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,direct_llm / direct_llm_execute_repair_1shot best_case,not_written,CONS_0012,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,best_case_id,final_exact_timing_96_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,direct_llm / direct_llm_execute_repair_1shot worst_case,not_written,PERF_0007,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,worst_case_id,final_exact_timing_96_on_common_core_v0_40_same_engine_120,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_optimize_same_dialect timing denominator,not_written,63,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,speedup_denominator,sqlglot_optimize_same_dialect_exact63_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_optimize_same_dialect GM,not_written,0.9907164888740984,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,gm_speedup,sqlglot_optimize_same_dialect_exact63_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_optimize_same_dialect median,not_written,0.9951145947521497,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,median_speedup,sqlglot_optimize_same_dialect_exact63_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_optimize_same_dialect win,not_written,11,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,win_count,sqlglot_optimize_same_dialect_exact63_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_optimize_same_dialect tie,not_written,37,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,tie_count,sqlglot_optimize_same_dialect_exact63_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_optimize_same_dialect loss,not_written,15,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,loss_count,sqlglot_optimize_same_dialect_exact63_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_optimize_same_dialect Regression@20,not_written,0.015873015873015872,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,regression_rate_20pct,sqlglot_optimize_same_dialect_exact63_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_optimize_same_dialect best_case,not_written,PERF_0007,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,best_case_id,sqlglot_optimize_same_dialect_exact63_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_optimize_same_dialect worst_case,not_written,CONS_0037,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,worst_case_id,sqlglot_optimize_same_dialect_exact63_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_transpile_same_dialect_noop timing denominator,not_written,72,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,speedup_denominator,sqlglot_transpile_same_dialect_noop_exact72_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_transpile_same_dialect_noop GM,not_written,1.000145903000493,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,gm_speedup,sqlglot_transpile_same_dialect_noop_exact72_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_transpile_same_dialect_noop median,not_written,1.0020975938941747,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,median_speedup,sqlglot_transpile_same_dialect_noop_exact72_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_transpile_same_dialect_noop win,not_written,10,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,win_count,sqlglot_transpile_same_dialect_noop_exact72_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_transpile_same_dialect_noop tie,not_written,51,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,tie_count,sqlglot_transpile_same_dialect_noop_exact72_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_transpile_same_dialect_noop loss,not_written,11,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,loss_count,sqlglot_transpile_same_dialect_noop_exact72_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_transpile_same_dialect_noop Regression@20,not_written,0.013888888888888888,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,regression_rate_20pct,sqlglot_transpile_same_dialect_noop_exact72_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
